created_at,text,Polarity,Subjectivity
Thu Apr 21 22:02:15 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:02:25 +0000 2016,This: https://t.co/s0elZ3YAWd,0.484454,0.0
Thu Apr 21 22:04:15 +0000 2016,Jeb Bush my hero for this one. Notice the force of this highfive. #NationalHighFiveDay  https://t.co/zA7OtPoccG,0.484454,0.0
Thu Apr 21 22:05:47 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:06:46 +0000 2016,Jeb  bush is fucking sick somewhere https://t.co/X9plXcyKs2,-0.7142857142857143,0.8571428571428571
Thu Apr 21 22:07:40 +0000 2016,RT @bijancbayne: This: https://t.co/s0elZ3YAWd,0.484454,0.0
Thu Apr 21 22:07:51 +0000 2016,Jeb Bush is white meat chicken in a red meat party #ADSOSummit,-0.19999999999999998,0.31666666666666665
Thu Apr 21 22:11:23 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:12:39 +0000 2016,Jeb Bush Becomes Latest Republican To Admit Trickle-Down Economics Is A Scam https://t.co/aHVogOjFAC,0.5,0.9
Thu Apr 21 22:13:22 +0000 2016,Jeb Bush Becomes Latest Republican To Admit Trickle-Down Economics Is A Scam - https://t.co/9dUf4VVPWb via @ForwardProgs,0.5,0.9
Thu Apr 21 22:13:26 +0000 2016,"lol!
I often think of him when media claims, ""Hillary is having a hard day.""
Me-&gt; ""No, JEB is having a hard day."" https://t.co/BkeFR9EIoe",0.13888888888888887,0.5944444444444444
Thu Apr 21 22:13:54 +0000 2016,RT @ginastronaut: Never before have I found Jeb Bush so relatable. https://t.co/XzCZdj1RWd,0.0518817,0.0
Thu Apr 21 22:15:55 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:17:05 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:17:37 +0000 2016,Jeb Bush: the teenager who's older brother wrecked the car &amp; ruined the prom for him. #ADSOSummit,0.16666666666666666,0.3333333333333333
Thu Apr 21 22:18:39 +0000 2016,also jeb bush. i havent heard about him in a while,0.0,0.0
Thu Apr 21 22:19:38 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:25:16 +0000 2016,This is really embarrassing for Jeb Bush https://t.co/MpVZColCM8 via @motherjones,0.2,0.2
Thu Apr 21 22:26:10 +0000 2016,This is really embarrassing for Jeb Bush https://t.co/nffyMYLjuc via @MotherJones  There is NO WAY I will feel sorry for Jed Bush.,-0.15,0.6
Thu Apr 21 22:29:31 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:30:03 +0000 2016,Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:31:02 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:33:15 +0000 2016,Too lame to run the country https://t.co/BjjkGTlPRy,-0.5,0.75
Thu Apr 21 22:34:14 +0000 2016,@mateagold @wpjenna Jeb Bush wasted SO MUCH money!  So sad he can't even show up for the Cleveland Convention! Very low-ENERGY!,-0.08124999999999999,0.375
