created_at,text,Polarity,Subjectivity
Wed Apr 20 17:02:25 +0000 2016,RT @cnni: CNN projects Hillary Clinton will win the New York Democratic primary https://t.co/AbluRf77AS https://t.co/u3rOA5Lhdm,0.4454545454545455,0.4515151515151515
Wed Apr 20 17:02:27 +0000 2016,"Retweeted Pale_Rider (@RichieDee9):

Hillary Clinton Won NY Because Black People Hate Bernie Sanders... https://t.co/QGlwh2JAo4",-0.48333333333333334,0.6666666666666667
Wed Apr 20 17:02:28 +0000 2016,Right-Wing Media Can't Believe Hillary Clinton Has Hot Sauce In Her Bag - https://t.co/g4ZBxkpu30,0.25,0.8500000000000001
Wed Apr 20 17:02:28 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
Wed Apr 20 17:02:29 +0000 2016,"RT @CNNPolitics: Pennsylvania Gov. Tom Wolf says Hillary Clinton ""will be the nominee"" https://t.co/kAMQRe5IeP https://t.co/Y9nEhjC0eJ",0.17647,0.0
Wed Apr 20 17:02:29 +0000 2016,RT @Raww_Royalty: Nobody like her but somehow she keep winning shit https://t.co/zdPIsCZVZb,0.15,0.775
Wed Apr 20 17:02:29 +0000 2016,"Retweeted Pale_Rider (@RichieDee9):

Hillary Clinton Won NY Because Black People Hate Bernie Sanders.... https://t.co/FkZkmHeBEM",-0.48333333333333334,0.6666666666666667
Wed Apr 20 17:02:29 +0000 2016,I don't understand how getting 70% of what you want is worse than zero to some. Let's work together to get it. https://t.co/bWX2nGHOvg,-0.4,0.6
Wed Apr 20 17:02:30 +0000 2016,Katy Perry Celebrates Hillary Clinton's NY Primary Win https://t.co/T0bpgFusFx #katyperry,0.6000000000000001,0.45
Wed Apr 20 17:02:31 +0000 2016,RT @Lexiiness: Hillary Clinton is a political Taylor Swift,0.0,0.1
Wed Apr 20 17:02:31 +0000 2016,RT @TheYoungTurks: I liked a @YouTube video https://t.co/XzXJVSVRSI Hillary Clinton Supporters Don't Care About Her TERRIBLE Record,-0.2,0.9
Wed Apr 20 17:02:32 +0000 2016,It's time to bet on Hillary Clinton for President https://t.co/sWCxd379Qe https://t.co/WFtrBZ3Jg0,0.124716,0.0
Wed Apr 20 17:02:33 +0000 2016,RT @The7Original: WOW Hillary Clinton Reels In The Black Vote With 'Hot Sauce' https://t.co/eia9I8q0qx,0.061111111111111116,0.7611111111111111
Wed Apr 20 17:02:34 +0000 2016,RT @WarWomensRights: Hillary Clinton Supporters Just Showed Us How NOT to Respond to #VoterSuppression https://t.co/beD1KtvJ1J,-0.405035,0.0
Wed Apr 20 17:02:39 +0000 2016,RT @temidayoooo: Hillary Clinton looks like a guidance counselor who will never change your schedule.,0.0,0.0
