created_at,text,Polarity,Subjectivity
Mon Apr 18 17:48:46 +0000 2016,Hillary Clinton is totally beatable in a general election. Just not by Donald Trump or Ted Cruz. https://t.co/yhzx5lrP95,0.02500000000000001,0.625
Mon Apr 18 17:48:46 +0000 2016,RT @StandUpAnne: Ted Cruz REFUSES To Prove His AMERICAN Citizenship! https://t.co/9dfrkwMwOn via @YouTube,-0.272289,0
Mon Apr 18 17:48:48 +0000 2016,RT @KitDaniels1776: The truth about Ted Cruz in one image: #tcot @realDonaldTrump @drudge #Trump2016 https://t.co/963YlclW6N,0.484454,0
Mon Apr 18 17:48:48 +0000 2016,RT @JamesRitch1: This pic breaks the creepy meter. https://t.co/LnVEYl7AFk,-0.5,1
Mon Apr 18 17:48:49 +0000 2016,"#MyAdviceToTrump
 #LGBT groups know WHICH candidate they should  protest?...pick death penalty? Or trumps ""tone""
https://t.co/Ch4pCEzoA7",-0.450784,0
Mon Apr 18 18:07:54 +0000 2016,RT @hazards4: MT @Dlw20161950: 'One Candidate Stands' Ted Cruz-President! https://t.co/AmEZqZ1WWb #CruzCrew #PJNET,0.484454,0
Mon Apr 18 18:07:55 +0000 2016,#Politico Cruz suggests top Trump aide has anti-Israel record: Ted Cruz bashed Donald Trump over top Trump aid... https://t.co/AqkrfWcDrs,0.5,0.5
Mon Apr 18 18:07:58 +0000 2016,RT @TX1357: The truth about Ted Cruz all in one image: https://t.co/QWqp90sIRi,0.484454,0
Mon Apr 18 18:08:00 +0000 2016,#Gay #Republican confronts #TedCruz : How will you protect me and my husband? @SenTedCruz #DoubleTalks https://t.co/PZTQpYfKc5 #TedCruz2016,0.4166666666666667,0.5833333333333334
Mon Apr 18 18:08:00 +0000 2016,RT @neilyourself: I have designed a new campaign logo for Ted Cruz https://t.co/0JkdUVLlfX,0.13636363636363635,0.45454545454545453
Mon Apr 18 18:08:03 +0000 2016,Cruz suggests top Trump aide has anti-Israel record: Ted Cruz bashed Donald Trump over top Trump aide Paul Man... https://t.co/dVLw7igpu4,0.5,0.5
Mon Apr 18 18:08:04 +0000 2016,Gay Republican confronts Ted Cruz: How will you protect me and my husband? https://t.co/zdJzwn58Qk via @huffpostqueer,0.4166666666666667,0.5833333333333334
Mon Apr 18 18:08:05 +0000 2016,"Donald Trump leads, but Ted Cruz keeps winning tricky delegate contests https://t.co/oDrwlOOBc2",0.5,0.75
Mon Apr 18 18:08:06 +0000 2016,.@tedcruz eats Carolina Reapers as a disgestif. https://t.co/2CU1JriN6C,,0
